,pos,vel,angle,depth,width,res-force
3898,36.0,14.023,1.78296,2.07982,2.0,55433.93229141971
3899,36.0,14.03021,0.62653,3.5123,2.0,71319.31039002028
3900,36.0,14.03561,0.70454,3.96419,3.0,68906.15681812374
3901,36.0,14.05661,2.06741,4.55951,3.0,52309.28977091665
3902,36.0,14.07161,2.21444,2.57792,2.0,53055.47130309214
3903,36.0,14.08842,1.55971,2.44889,1.0,63578.7305332855
3904,36.0,14.11782,0.56171,4.16043,3.0,63404.347314637256
3905,36.0,14.12202,2.68674,2.04321,2.0,58148.93267613089
3906,36.0,14.13463,2.0158,2.39728,3.0,52355.65509801867
3907,36.0,14.14483,2.21144,4.23125,2.0,54231.41690249037
3908,36.0,14.14663,0.04321,2.89058,2.0,98513.26421826548
3909,36.0,14.21144,2.62432,4.36927,2.0,53333.934551797785
3910,36.0,14.23425,2.9844,3.40608,1.0,59143.42320517386
3911,36.0,14.24865,0.9806,4.86197,1.0,70070.13780207968
3912,36.0,14.27205,0.75375,3.89158,3.0,63713.12636604863
3913,36.0,14.31646,1.56991,2.19024,3.0,59871.16902923027
3914,36.0,14.35247,0.63073,3.30646,2.0,67266.09802100377
3915,36.0,14.38068,2.66333,4.89438,1.0,60867.43181361704
3916,36.0,14.38188,0.69134,2.38768,3.0,69716.48496422388
3917,36.0,14.40648,2.5001,3.27105,1.0,59931.90727987709
3918,36.0,14.43229,1.81716,2.41288,2.0,59214.13307846239
3919,36.0,14.45509,2.25105,2.4897,2.0,58122.88908870639
3920,36.0,14.47069,0.07201,3.84657,3.0,88332.7670755253
3921,36.0,14.4875,0.67273,2.84437,3.0,64346.453532225816
3922,36.0,14.4923,1.23025,4.96459,1.0,67232.8184545279
3923,36.0,14.5103,0.30066,2.28566,2.0,76523.48943364996
3924,36.0,14.5121,1.9858,2.95479,2.0,55443.632461953326
3925,36.0,14.56191,2.56731,4.78036,3.0,45155.50642642539
3926,36.0,14.58712,0.90318,4.75635,2.0,62038.330734488736
3927,36.0,14.59192,1.23625,3.58132,2.0,67528.7920826646
3928,36.0,14.60812,1.0244,4.92378,2.0,62143.605525855375
3929,36.0,14.63993,2.43949,4.57872,2.0,54409.04280555724
3930,36.0,14.65793,2.59432,3.57351,3.0,46049.99435129043
3931,36.0,14.70474,2.35967,2.32226,3.0,54937.88447902018
3932,36.0,14.72755,1.65513,4.5187,2.0,54745.03427855058
3933,36.0,14.76115,1.26385,4.70834,2.0,67014.74537613783
3934,36.0,14.77195,1.24405,4.26245,2.0,67958.6457196844
3935,36.0,14.80076,2.0146,2.84677,3.0,59304.192464804444
3936,36.0,14.81516,2.24205,3.59632,3.0,48491.67505858775
3937,36.0,14.82957,2.29786,4.96939,2.0,52735.37651989657
3938,36.0,14.84217,1.26625,3.66233,2.0,69156.87853560508
3939,36.0,14.84337,2.83197,2.67694,1.0,58052.70709145062
3940,36.0,14.89858,0.84977,3.70014,3.0,69116.90944937945
3941,36.0,14.91538,1.46129,4.40048,2.0,65714.74645558208
3942,36.0,14.93099,2.64593,2.09362,3.0,50220.17184350771
3943,37.0,12.006,1.63953,3.47029,3.0,64531.7496635501
3944,37.0,12.07021,0.0006,3.61372,3.0,100460.30028582091
3945,37.0,12.09602,0.43449,2.15063,2.0,69126.63500885252
3946,37.0,12.10982,1.08442,2.72735,1.0,68445.61243046158
3947,37.0,12.11942,2.15443,2.13023,3.0,63131.20580419079
3948,37.0,12.14943,1.04661,3.44869,3.0,69095.91655218354
3949,37.0,12.16623,1.39828,2.19204,3.0,66184.16343398152
3950,37.0,12.16743,2.23185,2.4939,2.0,53262.54812277167
3951,37.0,12.17824,0.81556,4.16103,2.0,61447.75930780176
3952,37.0,12.19684,0.05581,4.14603,3.0,91259.03910645365
3953,37.0,12.20644,0.05881,4.74375,1.0,92218.75501304762
3954,37.0,12.22204,0.83837,2.61392,3.0,70334.92850481223
3955,37.0,12.24065,2.31166,3.4853,2.0,50192.5204276403
3956,37.0,12.29706,2.4971,3.08142,1.0,56551.24943665388
3957,37.0,12.30126,0.19084,2.05461,3.0,91665.71342420983
3958,37.0,12.36067,0.40208,3.4805,2.0,66051.71159390443
3959,37.0,12.42609,0.57792,4.65673,1.0,70835.76474975044
3960,37.0,12.5035,2.47369,3.15283,2.0,52697.67148953567
3961,37.0,12.52691,0.15183,3.77876,1.0,90715.27107945172
3962,37.0,12.53951,0.34867,3.80156,3.0,74967.55473842792
3963,37.0,12.55511,1.58072,4.72575,2.0,57704.20883377782
3964,37.0,12.56771,0.21364,3.29566,1.0,85335.33746985301
3965,37.0,12.57251,2.55531,2.11942,1.0,58656.22925345725
3966,37.0,12.57792,1.05201,4.4983,3.0,61656.94268589713
3967,37.0,12.57852,0.85817,3.78176,1.0,68272.2806828194
3968,37.0,12.59892,2.69754,2.97159,2.0,53550.40286588663
3969,37.0,12.62292,0.82697,3.87778,2.0,60836.181448065945
3970,37.0,12.66313,0.80296,2.90558,1.0,70203.38089260279
3971,37.0,12.66733,0.4921,3.57592,3.0,72021.01646654161
3972,37.0,12.68534,2.41428,3.17383,2.0,52726.960714523535
3973,37.0,12.69314,1.54411,2.73275,2.0,58095.15142731653
3974,37.0,12.74115,0.25085,4.90158,1.0,77684.62895895442
3975,37.0,12.77175,2.10462,2.45609,3.0,66684.04766302303
3976,37.0,12.77896,2.80976,2.96679,2.0,53461.811713036084
3977,37.0,12.82156,0.46329,2.62893,3.0,74999.74983333379
3978,37.0,12.82817,1.56451,3.9888,3.0,66229.12831738674
3979,37.0,12.88038,2.08722,4.69334,3.0,51184.284863535286
3980,37.0,12.88638,2.54811,3.02741,2.0,53081.378714552775
3981,37.0,12.89058,1.70974,4.88898,2.0,53057.45930033744
3982,37.0,12.89238,0.65173,2.45669,1.0,73074.63584326053
3983,37.0,12.90858,2.63333,2.88938,1.0,57990.91866935555
3984,37.0,12.90918,1.77636,4.08662,3.0,63372.556599955904
3985,37.0,12.91638,0.61812,3.55131,1.0,72402.53619575134
3986,37.0,12.94039,0.14283,4.73415,1.0,87620.2303959234
3987,37.0,12.94699,0.36727,3.61612,2.0,67633.3126353445
3988,37.0,12.95299,2.88478,2.16263,1.0,58051.2552978203
3989,37.0,13.0166,2.60632,4.4797,3.0,47001.96909835591
3990,37.0,13.06941,1.38808,3.58012,2.0,60519.401684243
3991,37.0,13.09102,1.65633,3.55311,3.0,58529.599131467425
3992,37.0,13.11982,1.76015,4.53731,1.0,54897.62042417456
3993,37.0,13.16123,0.72855,2.59652,2.0,69948.82706191922
3994,37.0,13.16723,0.61452,3.73315,3.0,71602.08082226857
3995,37.0,13.20024,0.40388,3.96719,2.0,65727.62614712918
3996,37.0,13.22424,1.89578,4.80436,3.0,54140.14953304264
3997,37.0,13.26205,0.56051,4.90278,2.0,62729.67687041137
3998,37.0,13.26625,1.73855,4.87758,2.0,51038.33402475993
3999,37.0,13.27586,2.79656,3.92819,1.0,56196.719413887324
4000,37.0,13.28126,0.12122,2.71174,3.0,99349.20670811995
4001,37.0,13.33767,0.61932,2.23705,2.0,69952.58877440939
4002,37.0,13.34427,2.76115,3.55971,2.0,50823.61708591873
4003,37.0,13.39288,1.45349,4.59972,1.0,58787.60824938991
4004,37.0,13.45529,0.72615,2.07922,3.0,70028.37168803182
4005,37.0,13.46189,2.92799,4.31106,2.0,51134.28148086481
4006,37.0,13.47089,1.91318,2.71354,3.0,60658.89480186114
4007,37.0,13.54231,2.18564,2.81556,1.0,56275.65876700807
4008,37.0,13.56991,0.11762,3.67253,3.0,93530.17102104114
4009,37.0,13.62693,1.94259,3.29506,3.0,61903.981422558965
4010,37.0,13.63053,1.73615,4.80736,2.0,57557.8124174888
4011,37.0,13.63173,1.44329,2.15423,1.0,60627.81288236754
4012,37.0,13.63773,2.91958,4.4785,3.0,51418.785239183635
4013,37.0,13.64313,0.06121,3.22184,3.0,99501.51595959032
4014,37.0,13.65633,1.05021,4.74615,3.0,64597.35137423695
4015,37.0,13.66953,2.9766,4.90398,3.0,52167.974384053814
4016,37.0,13.68694,0.15423,2.76215,2.0,84440.64006206821
4017,37.0,13.69294,2.27265,3.95159,2.0,52100.70282458999
4018,37.0,13.71094,0.69074,3.59452,3.0,71364.32484052778
4019,37.0,13.72655,2.43769,3.06701,3.0,61694.56159174644
4020,37.0,13.73855,2.19464,2.21904,2.0,54138.591277478205
4021,37.0,13.73915,1.28906,4.15023,1.0,68532.97311511007
4022,37.0,13.74455,0.66133,2.28086,2.0,70343.32170143675
4023,37.0,13.75115,1.94859,4.72274,1.0,59598.61393404015
4024,37.0,13.77155,0.41528,4.92018,1.0,69523.05647043415
4025,37.0,13.78656,0.61572,3.07481,2.0,69695.82357417111
4026,37.0,13.84297,2.9922,4.72515,2.0,53996.34892391979
4027,37.0,13.87417,2.93639,2.14823,2.0,54192.79702200599
4028,37.0,13.88438,2.17363,3.20444,3.0,57050.57537564882
4029,37.0,13.90358,1.93779,3.31426,2.0,53717.67521000869
4030,37.0,13.96359,2.4809,4.74675,1.0,55315.784556739796
4031,37.0,13.96719,0.5095,3.93959,2.0,65688.23266576097
4032,37.0,14.03681,2.45569,4.13643,1.0,56545.57730352262
4033,37.0,14.04221,0.59532,3.43129,2.0,65789.96050351266
4034,37.0,14.09922,1.30946,3.53571,3.0,68969.10772011151
4035,37.0,14.15863,1.08982,2.5167,3.0,69818.98997663424
4036,37.0,14.17003,1.41388,3.82376,2.0,57819.18558816091
4037,37.0,14.17063,1.80456,4.35187,2.0,50013.00535554701
4038,37.0,14.19884,0.85457,2.30606,2.0,68818.17778742634
4039,37.0,14.22765,1.90658,3.78296,1.0,59331.60139986293
4040,37.0,14.24745,0.4963,3.18524,2.0,69155.11847575847
4041,37.0,14.27085,1.70914,3.0196,1.0,59514.93888389262
4042,37.0,14.32126,2.78756,4.64353,1.0,56862.121374281516
4043,37.0,14.32246,0.81436,4.05241,3.0,64245.78498171517
4044,37.0,14.32547,0.72134,2.93799,1.0,73768.45958187644
4045,37.0,14.32847,1.93359,2.5041,2.0,54440.781062952025
4046,37.0,14.40108,1.75835,4.87938,3.0,65214.53584001899
4047,37.0,14.42989,0.63673,2.74235,3.0,70152.23634876391
4048,37.0,14.43529,2.76895,3.68634,3.0,55134.91276738344
4049,37.0,14.44189,2.07822,3.87838,3.0,55325.98230184027
4050,37.0,14.4767,2.26725,2.72194,1.0,57237.6615700894
4051,37.0,14.4779,1.09462,4.71014,1.0,65834.49602353577
4052,37.0,14.5139,0.30906,2.67213,3.0,82129.77932581131
4053,37.0,14.53311,0.15963,4.45449,2.0,77199.00108651264
4054,37.0,14.54031,1.35687,3.10002,1.0,62319.1167543658
4055,37.0,14.54211,0.89778,4.59252,1.0,67129.46912544747
4056,37.0,14.54271,2.79056,3.58912,3.0,54245.84451865493
4057,37.0,14.54691,2.06681,2.68234,1.0,59873.57274706982
4058,37.0,14.56311,1.57051,4.26305,3.0,66840.3359257713
4059,37.0,14.59912,2.70054,4.60272,2.0,49331.31776657011
4060,37.0,14.63213,1.5189,3.32747,1.0,60755.925288442246
4061,37.0,14.71134,2.92679,3.72715,1.0,54239.042893495294
4062,37.0,14.72154,0.0198,4.11122,1.0,93875.61639914768
4063,37.0,14.73115,1.53931,4.21084,2.0,61059.73314398942
4064,37.0,14.73715,2.27445,2.60492,3.0,60192.99163894931
4065,37.0,14.76175,1.60112,2.93079,3.0,70796.70807358564
4066,37.0,14.81636,1.16003,4.0248,2.0,65247.8785196793
4067,37.0,14.82897,2.23005,3.16243,2.0,55029.21739863894
4068,37.0,14.86257,2.46649,4.61952,1.0,57991.77697903767
4069,37.0,14.86377,1.37848,3.75895,2.0,65907.27861050155
4070,37.0,14.86497,2.03441,2.70934,2.0,57252.293993386374
4071,37.0,14.91958,2.09502,3.05381,2.0,55424.26000224641
4072,37.0,14.92859,0.87558,2.69674,1.0,75056.61158635623
4073,37.0,14.9802,1.82917,2.5029,1.0,61148.64024906159
4074,37.0,14.9982,1.91618,3.4949,3.0,63275.84838565163
4075,38.0,12.04441,0.46689,3.24825,3.0,66008.82064671231
4076,38.0,12.07682,2.21024,2.11702,1.0,48919.917592664904
4077,38.0,12.08042,0.60792,4.95439,3.0,62749.922860721184
4078,38.0,12.08942,1.79316,2.79216,1.0,54304.84382300618
4079,38.0,12.10322,2.86677,4.15863,3.0,52600.03751222176
4080,38.0,12.11342,2.42869,3.022,1.0,56967.05125768327
4081,38.0,12.12663,1.57411,3.72294,1.0,55414.78886803601
4082,38.0,12.13983,0.55391,4.46649,3.0,62562.51698236372
4083,38.0,12.15843,1.97079,2.26525,2.0,63858.49796983235
4084,38.0,12.16263,0.40268,3.93239,1.0,68991.6634541028
4085,38.0,12.18184,1.04001,2.23465,3.0,63600.64590145311
4086,38.0,12.23285,2.06501,2.82396,2.0,60177.6399748521
4087,38.0,12.24845,2.82897,4.11542,3.0,49644.11384812041
4088,38.0,12.28026,2.68854,2.89778,1.0,58201.857210042275
4089,38.0,12.28266,2.89978,2.992,2.0,52992.0667976795
4090,38.0,12.29226,0.79156,2.31086,1.0,70885.4988758753
4091,38.0,12.36127,2.36627,2.69974,2.0,58922.13885942964
4092,38.0,12.36667,1.07121,3.0178,3.0,60340.77606955998
4093,38.0,12.37387,0.09182,4.90458,2.0,94076.98208800265
4094,38.0,12.40808,1.4805,4.4953,3.0,60862.02776276486
4095,38.0,12.42909,1.85557,3.82196,1.0,52490.24488442968
4096,38.0,12.46029,1.71274,3.31126,3.0,62471.978849339335
4097,38.0,12.4855,1.12222,3.91378,3.0,60024.84535067679
4098,38.0,12.4885,1.20444,4.34587,1.0,66253.42213869197
4099,38.0,12.5059,2.0236,3.86217,3.0,57956.8601857075
4100,38.0,12.5215,1.79556,4.17544,1.0,52526.75369227055
4101,38.0,12.53231,0.15603,4.65193,1.0,86522.54234627243
4102,38.0,12.53531,1.22545,2.95299,2.0,61569.661151909015
4103,38.0,12.58272,0.75855,4.46229,3.0,56281.023250302474
4104,38.0,12.64213,1.87297,4.4971,2.0,51702.71511973568
4105,38.0,12.65173,0.76455,3.32807,2.0,62735.87820244823
4106,38.0,12.66253,1.17804,3.79076,3.0,61325.532676520794
4107,38.0,12.66793,2.60452,2.20704,2.0,61143.12100120292
4108,38.0,12.68774,2.11122,3.03881,1.0,59855.62714108536
4109,38.0,12.68894,2.15083,2.36247,2.0,63749.443237902575
4110,38.0,12.69374,1.92218,4.63933,2.0,50770.09831871673
4111,38.0,12.69854,2.55051,2.9782,3.0,58456.38746414726
4112,38.0,12.70874,0.81796,3.69354,3.0,63154.1536627352
4113,38.0,12.72555,1.35267,2.42068,2.0,61739.337925950415
4114,38.0,12.75795,1.65693,2.91278,1.0,59532.45955688636
4115,38.0,12.76455,1.64193,3.29986,2.0,65662.51873367712
4116,38.0,12.77596,0.26525,3.86457,1.0,82072.36910885153
4117,38.0,12.78196,1.07001,4.35127,2.0,59989.67757355584
4118,38.0,12.78976,1.93059,2.88998,2.0,58896.236946859295
4119,38.0,12.84977,1.79256,2.0204,1.0,57276.98690603386
4120,38.0,12.88278,1.80576,3.4877,1.0,56367.774442016016
4121,38.0,12.90978,2.92198,2.29886,2.0,53340.49787597784
4122,38.0,12.92839,2.77796,2.96319,2.0,56710.63634890609
4123,38.0,12.93859,2.4881,2.65893,3.0,53197.72545150355
4124,38.0,12.95059,1.57471,4.34227,2.0,62726.2687517639
4125,38.0,12.96199,0.03481,3.10482,3.0,98144.40753406339
4126,38.0,12.9896,0.84917,2.38408,3.0,65384.75535313567
4127,38.0,13.0034,1.18884,4.65013,2.0,61259.82119385178
4128,38.0,13.0082,1.31606,2.46869,1.0,67564.91618900682
4129,38.0,13.03101,1.78116,3.95699,3.0,62553.68801390877
4130,38.0,13.07241,0.90558,2.58572,2.0,68684.46254484568
4131,38.0,13.11742,1.23685,3.32507,1.0,68527.53793843185
4132,38.0,13.15043,1.21404,3.36887,2.0,61526.29000395271
4133,38.0,13.15703,0.67514,4.19704,2.0,62450.873218885674
4134,38.0,13.22244,2.88178,3.68274,1.0,55725.9692869543
4135,38.0,13.23085,1.08742,4.07582,2.0,58984.25335324687
4136,38.0,13.24465,2.77135,3.46969,1.0,57382.210353279996
4137,38.0,13.25425,2.56011,4.35427,1.0,49352.06807512033
4138,38.0,13.26745,2.39748,4.59732,2.0,47020.62882729785
4139,38.0,13.27165,0.33367,2.5077,2.0,79945.12801482136
4140,38.0,13.27285,0.13623,2.06301,1.0,103848.17821293429
4141,38.0,13.28906,0.11222,3.04841,1.0,98498.01027230204
4142,38.0,13.32687,2.88358,2.66433,2.0,54907.63077243366
4143,38.0,13.32867,2.97299,3.20864,1.0,58165.989367414324
4144,38.0,13.34847,0.18544,2.20344,2.0,97103.9471599657
4145,38.0,13.38628,1.57652,4.42629,1.0,61150.56205240112
4146,38.0,13.43969,0.88098,3.82436,3.0,58521.76478685711
4147,38.0,13.44509,0.4927,3.81116,1.0,72691.79445707929
4148,38.0,13.44989,0.96859,3.84177,2.0,59467.361323857476
4149,38.0,13.4841,2.95439,2.56831,1.0,55992.16652687594
4150,38.0,13.5021,2.79236,4.41908,3.0,51526.81000447249
4151,38.0,13.63293,0.92539,2.33787,1.0,67781.55528581074
4152,38.0,13.65093,1.11982,3.019,3.0,63127.314862280764
4153,38.0,13.67493,0.66013,2.77235,1.0,70013.44609382025
4154,38.0,13.68214,2.9892,3.97379,2.0,47260.8933576112
4155,38.0,13.70194,2.5115,3.92519,2.0,50941.14210601026
4156,38.0,13.70494,2.87698,3.0154,3.0,57075.19255863977
4157,38.0,13.72955,0.52871,4.23905,2.0,61499.27820477589
4158,38.0,13.73375,2.05961,2.26585,2.0,60355.95072974521
4159,38.0,13.73735,1.4877,4.04401,1.0,61867.47191085113
4160,38.0,13.74815,0.39008,2.41888,2.0,84652.26233533115
4161,38.0,13.76435,1.63593,2.53591,2.0,65548.21664711245
4162,38.0,13.84417,0.53711,3.30526,1.0,70430.31541796264
4163,38.0,13.87538,0.79516,3.09402,1.0,74212.43244767399
4164,38.0,13.90778,2.55411,2.93979,3.0,58542.65622755166
4165,38.0,13.92338,2.0062,3.84117,1.0,54227.77757020354
4166,38.0,13.93419,2.74195,2.74055,1.0,58632.93720246009
4167,38.0,13.97019,1.20024,4.83497,2.0,61344.344398451525
4168,38.0,13.996,2.89558,3.4775,2.0,53839.40058570417
4169,38.0,14.05121,1.73315,3.42468,2.0,61008.35131505732
4170,38.0,14.05181,0.29286,3.89578,2.0,82361.17305729781
4171,38.0,14.09022,2.74735,4.40828,3.0,48930.347746978136
4172,38.0,14.09622,0.36847,3.39228,1.0,73333.18603522998
4173,38.0,14.09802,0.06541,2.34087,1.0,104480.42503556637
4174,38.0,14.11062,1.10722,2.13083,3.0,64926.82455568539
4175,38.0,14.25105,2.35067,4.55171,1.0,50200.67292971439
4176,38.0,14.28946,0.81376,3.993,1.0,66780.5621144072
4177,38.0,14.36747,1.63473,2.22625,1.0,62625.991323608716
4178,38.0,14.39208,1.15403,2.0126,1.0,66886.12520718462
4179,38.0,14.46349,0.43149,3.66893,1.0,75273.4583974741
4180,38.0,14.46529,1.84837,4.12863,2.0,62692.76782403039
4181,38.0,14.46949,0.0168,4.09442,2.0,99489.96852040841
4182,38.0,14.56251,0.84017,3.64373,3.0,63132.99306183028
4183,38.0,14.61412,2.76715,4.24205,1.0,50699.2478581805
4184,38.0,14.64293,2.05781,4.985,3.0,58426.33056129737
4185,38.0,14.66573,2.24685,4.12923,2.0,48880.60812661722
4186,38.0,14.67473,0.64033,2.36667,3.0,66723.18673599076
4187,38.0,14.67954,2.90158,2.18604,3.0,62048.51344608527
4188,38.0,14.68314,2.79416,2.29946,2.0,56953.35419568151
4189,38.0,14.69934,1.81356,3.4817,3.0,65166.85059714794
4190,38.0,14.70894,2.93279,2.40568,3.0,61156.222795926675
4191,38.0,14.72695,1.90118,3.34907,2.0,65159.789231101975
4192,38.0,14.75635,1.24885,4.80676,3.0,62172.37980784555
4193,38.0,14.77375,2.87878,2.63313,1.0,59273.26284974649
4194,38.0,14.77556,1.91678,3.80876,3.0,63870.079620421835
4195,38.0,14.79356,2.0092,3.39768,3.0,64086.93019491135
4196,38.0,14.82837,1.14143,4.58592,2.0,57946.191141289775
4197,38.0,14.83857,2.38368,2.78016,2.0,59823.163751304266
4198,38.0,14.85597,1.04121,4.5073,3.0,57295.16768917407
4199,38.0,14.87337,1.16123,3.37728,3.0,59437.63688269332
4200,38.0,14.89198,2.9886,4.67353,1.0,52985.597111051175
4201,38.0,14.94479,2.42569,2.08162,1.0,49185.58357148902
4202,38.0,14.95979,1.59272,2.28626,1.0,65225.94133122904
4203,38.0,14.9772,2.83737,3.9912,2.0,47994.326650201016
4204,38.0,14.9796,1.34007,4.9826,2.0,63447.91894856911
4205,38.0,14.9934,0.94699,2.4981,3.0,68435.78608327219
4206,38.0,14.9976,0.73455,2.15303,1.0,77518.62692972117
4207,4.0,12.0198,0.58692,4.5019,2.0,76343.20880393886
4208,4.0,12.07441,0.989,2.29046,3.0,74509.56468702354
4209,4.0,12.08342,0.0066,3.45229,3.0,98921.36183264658
4210,4.0,12.11222,0.14883,4.79896,1.0,108109.220772155
4211,4.0,12.13203,0.36247,2.13803,3.0,92862.92839990437
4212,4.0,12.16383,1.83217,3.53331,1.0,53537.26022559703
4213,4.0,12.20404,1.73795,2.03241,1.0,55909.897324520556
4214,4.0,12.23825,1.4973,3.30826,2.0,57661.773795437395
4215,4.0,12.25685,1.60892,3.53151,1.0,56687.74196764658
4216,4.0,12.30246,2.73595,4.56851,2.0,53541.299283423796
4217,4.0,12.30906,2.11962,3.90598,1.0,54885.44118462791
4218,4.0,12.37147,2.73535,4.40768,3.0,53123.84870283846
4219,4.0,12.37327,2.35907,3.37668,2.0,52702.301447868485
4220,4.0,12.38048,1.44989,4.62072,1.0,58065.79147093243
4221,4.0,12.41708,0.14943,4.20484,2.0,100911.02699485981
4222,4.0,12.44049,2.80376,2.70154,1.0,53408.23305644478
4223,4.0,12.4993,1.07662,4.76175,3.0,68217.36764011983
4224,4.0,12.5155,1.5219,3.23325,1.0,58282.95703061454
4225,4.0,12.5179,0.35887,4.75095,1.0,93587.5416296923
4226,4.0,12.53111,2.67413,2.16683,3.0,53165.455653363526
4227,4.0,12.57071,2.70654,3.55491,3.0,52572.18021500292
4228,4.0,12.61932,1.71934,2.42849,1.0,56665.88280184837
4229,4.0,12.68594,2.06981,2.19624,3.0,54153.075687994206
4230,4.0,12.69914,1.03761,4.33627,2.0,69502.21155293955
4231,4.0,12.71054,1.63413,2.81016,1.0,59131.76255406707
4232,4.0,12.71654,1.82076,2.0054,2.0,53227.33140545289
4233,4.0,12.72915,0.36367,3.22484,3.0,88157.01524808121
4234,4.0,12.75255,1.10242,4.88718,2.0,68582.51241016442
4235,4.0,12.80416,1.10842,2.77475,1.0,68415.73250786403
4236,4.0,12.90798,2.70294,3.23805,1.0,52083.87744107915
4237,4.0,12.91218,1.9834,2.82937,2.0,51941.93376619146
4238,4.0,12.92358,2.0032,3.87477,3.0,52516.33749443782
4239,4.0,12.94159,0.4891,3.95219,3.0,81905.65934597793
4240,4.0,12.94459,1.11562,2.80116,1.0,70997.96959655016
4241,4.0,12.97399,0.53231,4.11002,3.0,78681.62568831553
4242,4.0,12.9782,2.5121,4.39028,1.0,51403.66391320647
4243,4.0,13.05561,0.52691,4.26605,1.0,82622.88174003887
4244,4.0,13.08442,2.74855,3.92218,3.0,52591.140416745795
4245,4.0,13.10482,1.57231,4.80256,3.0,58008.278482554735
4246,4.0,13.10662,0.28566,3.61732,1.0,104424.77460813249
4247,4.0,13.11442,0.5215,4.31586,1.0,83259.57122488631
4248,4.0,13.11622,1.24465,3.0226,1.0,69094.73022801605
4249,4.0,13.18944,2.84037,3.65033,3.0,52506.584580675626
4250,4.0,13.20564,2.66693,2.42549,1.0,50800.75350347866
4251,4.0,13.21284,0.14343,3.40788,2.0,104826.09730359107
4252,4.0,13.23925,1.25785,3.5081,1.0,68113.00609666167
4253,4.0,13.25905,0.42729,2.03001,1.0,96444.52310532669
4254,4.0,13.29566,1.83517,4.15503,2.0,54936.52718371851
4255,4.0,13.29806,2.72755,3.58552,1.0,50865.09664706071
4256,4.0,13.30526,2.0164,4.20064,2.0,51825.12806832252
4257,4.0,13.33167,2.23425,3.73075,3.0,53276.66859846396
4258,4.0,13.34547,1.73735,2.07502,3.0,58072.09518237206
4259,4.0,13.39228,2.69094,2.08942,3.0,50945.717250002854
4260,4.0,13.42348,1.67193,3.81536,1.0,56709.91409774198
4261,4.0,13.43009,2.66993,3.9852,1.0,52383.480031947365
4262,4.0,13.45049,1.59512,4.5097,2.0,58091.93208113265
4263,4.0,13.46369,2.12382,3.05201,2.0,54170.01634181793
4264,4.0,13.4757,0.77175,4.4779,2.0,74332.35282513947
4265,4.0,13.55011,2.39508,3.35207,3.0,53835.60552292535
4266,4.0,13.56451,1.19064,3.70074,2.0,66624.44545331279
4267,4.0,13.59452,1.85617,2.89238,3.0,56320.30084550967
4268,4.0,13.61072,2.38908,3.41508,1.0,52364.282198162844
4269,4.0,13.61132,2.43649,2.91338,1.0,52575.4676300978
4270,4.0,13.61672,0.59772,4.86797,2.0,82720.7577124035
4271,4.0,13.62092,2.83377,4.91718,2.0,52059.0453205469
4272,4.0,13.64373,0.28146,4.93219,2.0,94597.17295019339
4273,4.0,13.65693,0.36907,3.10902,1.0,98874.31390915564
4274,4.0,13.66353,2.17604,4.96639,3.0,54837.530088018524
4275,4.0,13.67974,2.70114,4.14063,1.0,51244.03883851162
4276,4.0,13.68634,1.24705,2.34627,3.0,65219.08547229783
4277,4.0,13.71934,0.85157,3.76435,1.0,74162.99677982618
4278,4.0,13.73435,2.0248,3.23865,3.0,51541.31724295326
4279,4.0,13.79676,0.26705,2.40268,3.0,96534.14775316649
4280,4.0,13.82436,1.13663,4.71494,1.0,71514.27683044148
4281,4.0,13.84897,1.9978,2.04861,1.0,55360.359016209375
4282,4.0,13.88618,1.23325,3.21164,2.0,69859.07677173862
4283,4.0,13.88798,0.13563,4.06201,3.0,98954.69770234165
4284,4.0,13.89518,0.06961,4.12563,2.0,99116.55264822609
4285,4.0,13.91438,2.42388,2.82517,1.0,50615.225109337516
4286,4.0,13.91678,1.17143,3.004,2.0,71579.73151201023
4287,4.0,13.92218,0.30786,3.24285,3.0,95086.30532276446
4288,4.0,13.95879,0.60612,4.69274,3.0,75976.53598700839
4289,4.0,13.96059,2.92018,4.43169,3.0,51083.512183456936
4290,4.0,13.9948,2.21264,4.79716,1.0,52173.335009330636
4291,4.0,14.0098,1.03821,4.20904,3.0,73305.72646899067
4292,4.0,14.0212,2.16583,2.07141,2.0,51655.577623101075
4293,4.0,14.06081,2.023,4.79776,1.0,54833.771268925324
4294,4.0,14.08422,1.88078,2.52811,1.0,56221.37307155553
4295,4.0,14.11602,2.16283,4.5031,3.0,51335.39703372422
4296,4.0,14.14003,1.07602,3.77516,2.0,75112.2973376893
4297,4.0,14.14843,2.44969,3.22605,2.0,52909.77603205975
4298,4.0,14.15023,1.78956,3.4781,1.0,53889.11167116286
4299,4.0,14.16103,0.28506,4.53191,3.0,105116.97282982687
4300,4.0,14.17844,0.09302,2.81616,2.0,108653.40086121332
4301,4.0,14.19524,0.90858,2.06661,3.0,74316.90941555277
4302,4.0,14.19584,2.83857,2.36907,2.0,49962.95841790116
4303,4.0,14.20304,1.59092,4.24685,3.0,59230.30218493993
4304,4.0,14.21744,1.28966,3.09822,3.0,68970.67887536244
4305,4.0,14.25705,2.62553,3.88138,1.0,49062.7944185231
4306,4.0,14.26065,1.82256,2.74655,3.0,55941.706334757946
4307,4.0,14.26365,2.76175,2.32286,1.0,50927.19185681063
4308,4.0,14.26485,2.53731,4.06261,3.0,51061.90151126231
